applicant_id,user_id,user_company_id,company_id,applied_at,approved_at,is_approved,is_rejected,is_deactivated,is_road_ready,shipping_street_address,shipping_street_address2,shipping_city,shipping_state,shipping_zip,dl_first_name,dl_middle_name,dl_last_name,dob,email,facebook_uid,first_name,last_name,is_duplicate,gender,is_initial_application,mobile_platform,phone,region_home,region_approved,is_pro,is_open_lead,is_marketing_coordinator,is_event_coordinator,is_content_specialist,is_lfg,is_beta,is_online_community_specialist,rental_interest,tracking_id,placement,google_click_location,google_interest_location,google_device,facebook_adname,instagram_adname,google_click_id,var1,var2,var3,advertise_city,robocop_key,page,x_forwarded_for,referred_at,referring_company_id,referral_coupon,referral_code,referrer_amount,referree_amount,referral_required_rides,referral_tiers,referral_days_until_expiration,incentive_id,active_vehicle_company_id,ds
5409052418460763,9602943541915328,6694753952899281,3540579693661619,2013-09-03 18:40:37.000,,False,False,False,False,83652 Jackson Meadows Suite 207,23689 Hardy Pine Apt. 461,,,,Rhonda,Ballard,Leon,1984-08-27 00:00:00.000,michaelsmith@mail.com,,Russell,Booth,False,unknown,,blackberry,+207378994,ATL,ATL,,True,,,,,,,FLEXDRIVE,2268537452219251,,,,,,,8679895692838528,,,,,,https://www.company.com/drive-with-company?ref=ATL50010030ABCDP&region=ATL&utm_source=indeeda&adgroup=ATL&utm_content=54942769643_indeed&adname=NA_NA_company-driver_NA_NA&utm_campaign=PAID_DAX_JB_US_ATL_WEB_NA&region=ATL&_ccid=171970502155919ql0tctg,,,9979295847282873,,,,,,,,9122107269722079,4345369936248011,2024-08-21
6680893379125064,9400372079446900,4715398530486872,6539357532317862,2013-09-05 21:57:26.000,,,False,False,False,4278 Tate Streets Apt. 489,3464 Beasley Branch Suite 111,,,,Christopher,Wiggins,Long,,kyledavis@test.com,,Rebecca,Wilson,False,,,android,+632017463,ATL,ATL,,True,,,,,,,,9629328622550453,,,,,,,6695389657994511,,,,,,,,,5657728864167267,,,,,,,,3320190024576985,6773173058164063,2024-08-21
6927490180136087,5078648505546768,7192438260176432,1727986814410611,2013-09-09 03:01:42.000,,False,False,False,False,8475 Melvin Branch,06207 Mcgee Extension Apt. 491,,,,Kara,Davis,Meyer,,idominguez@mail.com,100000863107088.0,Lauren,Duarte,False,,,ios,+903215810,LAX,LAX,,False,,,,,,,,7400202294818072,,,,,,,4612948157895454,,,,,,,,,8088275274734052,,,,,,,,4667908666957919,7516245675615579,2024-08-21
5371731479737815,9665002487961384,1121996025053644,9253098861572164,2013-09-09 17:30:55.000,,False,False,False,False,43262 Diaz Shoals Suite 002,5642 Banks Viaduct Suite 800,,,,Chad,Butler,Singleton,,juanrobertson@test.com,100006139652024.0,Mary,Garcia,False,,,android,+627006728,,,,False,,,,,,,,7858327433681875,,,,,,,5050610979178835,,,,,,,,,1448505528938017,,,,,,,,7074349095158354,7582556654288527,2024-08-21
2501735188943984,2702683518091043,9555932647052971,1305381059474701,2013-09-12 13:43:03.000,,,False,False,False,65872 Sarah Dam,887 Jeremy Drive,,,,Mark,Hart,Jefferson,,tracie89@example.com,,Christina,Sullivan,False,,,ios,+659808979,LAX,LAX,,True,,,,,,,,9314903407062625,,,,,,,8930683198991086,,,,,,,52.6.44.185,,4389585604290775,,,,,,,,4645925882321195,9290029308940477,2024-08-21
9017030856237013,5881069019851935,8836160034296917,2036226808978495,2013-09-12 15:24:31.000,,False,False,False,False,921 John Center,91938 Williams Corners,,,,Max,Stone,Castro,1975-06-16 00:00:00.000,ptaylor@test.com,100000371520360.0,Patrick,Torres,False,male,,android,+522336770,CHI,CHI,,True,,,,,,,,9933845691116440,,,,,,,2082075340406975,,,,,,,10.0.0.135,2018-05-09 20:13:48.564,3768700793716953,DRIVERREFERRALBONUS200,GIVI1,20000.0,20000.0,20.0,20.0,30.0,7372058784686224,8345896105179362,2024-08-21
8402803554039200,3883318538991099,8566823538663681,2179251070505127,2013-09-12 20:33:20.000,2019-12-02 13:18:27.088,True,False,True,False,36608 Vincent Crossroad,39113 Lamb Keys Suite 811,Las Vegas,NV,89149.0,Elizabeth,Robinson,Harrison,1967-01-15 00:00:00.000,wardjacob@mail.com,1687023844.0,Betty,Bryant,False,male,,android,+981099108,LAS,LAS,True,False,,,,,,,,7420596275539706,,,,,,,7771400746175419,,,,,,,,,9491732936065977,,,,,,,,2620103969416647,6782988862388719,2024-08-21
2286668804376078,1789752513336190,8052162494421583,7564656707532708,2013-09-13 03:52:14.000,,,False,False,False,1694 Hunter Track,456 Rebecca Pass Suite 870,,,,Amanda,Caldwell,Mercado,,blarson@mail.com,,Lisa,Evans,False,,,ios,+487392544,DFW,DFW,,True,,,,,,,,4258120275273271,,,,,,,1402603843469803,,,,,,,,,2849416926080785,,,,,,,,5032925588473516,8383595902272408,2024-08-21
4186997417764596,8944992894973238,2512885219261514,5199966312679903,2013-09-15 03:55:09.000,,,False,False,False,074 Rodney Plain Apt. 903,121 Peter Dam,,,,James,Rivera,Stevens,,qleblanc@mail.com,,Sharon,Bush,False,,,android,+981641269,SEA,SEA,,True,,,,,,,,3955715998187225,,,,,,,7673352178311501,,,,,,,,,8938837791127978,,,,,,,,9226119692924364,3259727132697346,2024-08-21
7989201395069314,2735848361521727,2988911777662663,5749553323816375,2013-09-15 04:38:17.000,,False,False,False,False,519 Melissa Harbors,0723 Joshua Knoll Suite 787,southlake,TX,76092.0,Julie,Jones,Davis,1951-09-13 00:00:00.000,vfuentes@example.com,,Sherry,Bailey,False,,,blackberry,+283863804,DFW,DFW,,False,,,,,,,,1240063815361716,,,,,,,1896091341349916,,,,,,,52.0.204.110,,9668749345606869,,,,,,,,6676558205283794,8712788931628932,2024-08-21
1702212367735685,6614596373110139,8130286168121717,6910777502486175,2013-09-15 16:55:39.000,,False,False,False,False,2126 Little Club Suite 815,507 Steven Plaza,,,,Kathleen,Dudley,Jenkins,,molinajessica@mail.com,100006474643716.0,Robert,Flores,False,,,ios,+167952323,PHX,PHX,,False,,,,,,,,3292029931714239,,,,,,,8622223472562534,,,,,,,,,3211111847925979,,,,,,,,2286491433447296,8807479299758375,2024-08-21
8899178479090404,3506827420242643,4006966734487924,4988548273719311,2013-09-15 18:25:11.000,,False,False,False,False,122 Conley Mission Suite 037,106 Mitchell Brook,,,,Stephanie,Gonzalez,Jenkins,,zrobinson@demo.com,100000559093023.0,David,Martin,False,,,ios,+510072010,DEN,DEN,,False,,,,,,,,8834795660581948,,,,,,,5737849284918839,,,,,,,,,1603175517418000,,,,,,,,2476516071442327,6235490107436636,2024-08-21
7374164944785612,8262765024598772,6275968064370579,5646100416924144,2013-09-18 02:10:42.000,,,False,False,False,6972 Charles Skyway Apt. 004,01323 Cheryl Unions Apt. 424,,,,Amy,Lewis,Good,,reyesangie@example.com,,Heather,Gray,False,,,ios,+620197692,BWI,BWI,,True,,,,,,,,3240326628919462,,,,,,,6384853931947645,,,,,,,,,7282965386755949,,,,,,,,9643622652810298,3912067305618954,2024-08-21
1435807955166927,9455295807997082,1233709190404808,3018160199024565,2013-09-18 10:44:15.000,,,False,False,False,8485 Andrews Meadow Suite 285,180 Craig Cliff,,,,Patrick,Smith,Lewis,,martinbenjamin@mail.com,,Darlene,Smith,False,,,ios,+677384492,CLT,CLT,,True,,,,,,,,3815651116679214,,,,,,,2165998068194311,,,,,,,,,1736776697562017,,,,,,,,4120736170246480,2034002519395816,2024-08-21
7930483731377239,9567206779115782,3830730733117748,3375047866286716,2013-09-19 23:14:27.000,,,False,False,False,08128 Harris Rest Suite 578,8753 Williams Tunnel,,,,Justin,Patton,Kim,,daniellebuck@test.com,,Sheila,Wood,False,,,android,+702365993,PHX,PHX,,True,,,,,,,,9455362531253141,,,,,,,3974384030967829,,,,,,,,,4534952988649312,,,,,,,,7759045962987002,4553428512770578,2024-08-21
1518142782476408,6228223340210229,6184571854926336,5857700933206450,2013-09-19 23:49:14.000,,,False,False,False,3949 Amy Dale Suite 974,665 Goodman Squares Apt. 594,,,,Maria,Novak,Sutton,,chasenelson@test.com,,Kayla,Sims,False,,,android,+670637302,MEM,MEM,,False,,,,,,,,2080808378999993,,,,,,,8092496020639941,,,,,,,,,4012952502115617,,,,,,,,8933734794149953,4136344455781251,2024-08-21
5821647517999985,2507238160126791,7189500725367921,2237726773705184,2013-09-20 06:37:56.000,,False,False,False,False,7379 Ryan Court,657 Samantha Stream,,,,Timothy,Carter,Smith,,patrick40@example.com,782150388.0,Cynthia,Hamilton,False,,,android,+327184217,LAX,LAX,,False,,,,,,,,2381460872487725,,,,,,,8884922101599730,,,,,,,,,4532644916706926,,,,,,,,6019997926388440,3827656846551368,2024-08-21
4075550584563730,8791922398969704,7810544670714320,9911835267506171,2013-09-20 07:07:00.000,,False,False,False,False,6408 Zachary Crossroad,881 Santos Alley Apt. 816,,,,Matthew,Adams,Peterson,,delacruzallison@test.com,1508089759.0,Selena,Williams,False,,,ios,+516931660,SAN,SAN,,True,,,,,,,,4742317531210927,,,,,,,5446216818614503,,,,,,,,,9158377786900335,,,,,,,,4386277034286222,6938925868376898,2024-08-21
8901183607381529,7783235601867855,1033302226415303,5874151495524349,2013-09-20 18:08:42.000,2014-10-02 23:18:48.000,True,False,True,False,7896 Perez Stravenue,9593 Smith Mills,FREMONT,CA,94538.0,Pamela,Smith,Cain,1943-03-31 00:00:00.000,wheelerhailey@demo.com,,Dana,Randolph,False,male,,android,+131051660,SFO,ABQ,,False,,,,,,,,9018539128973356,,,,,,,4374622539412780,,,,,,,54.164.78.96,,4163590265584254,,,,,,,,7239322360049225,1726747435237114,2024-08-21
4150205685887069,2182238520982118,8297592864144837,9914165719487730,2013-09-22 12:57:24.000,2013-10-23 17:19:32.000,True,False,False,True,7579 Anderson Islands,1866 Monroe Pike,Decatur,GA,30034.0,John,Phillips,Blair,1975-12-18 00:00:00.000,robin41@mail.com,737920644.0,Valerie,James,False,male,,android,+551086993,ATL,ATL,,False,,,,,,,,4119121768550915,,,,,,,4201010056935775,,,,,,,,,5691666854165086,,,,,,,,2764121281661035,2809493260155656,2024-08-21
1079633767373445,5505492750154246,8419620329985402,7091739468101543,2013-09-22 14:54:37.000,,False,False,False,False,97467 Gillespie Expressway Suite 862,6020 Robbins Row,Sunnyvale,CA,94086.0,Tammy,Bishop,Adams,1984-12-15 00:00:00.000,owelch@test.com,100000754515957.0,Michael,Strong,False,male,,ios,+269804880,SJC,SJC,,False,,,,,,,,7320404628474800,,,,,,,2048728513898839,,,,,,,,,4682211983283413,,,,,,,,5745898767388412,4829280077609177,2024-08-21
8049411473897961,6059131924324351,1322346659277427,4995666482963108,2013-09-22 22:28:47.000,,False,False,False,False,3956 Jon Vista,1085 David Mount Suite 566,,,,Shirley,Thomas,Richardson,,cookbenjamin@example.com,100002814078855.0,Linda,Schaefer,False,,,android,+446411285,CHI,CHI,,False,,,,,,,,3473885553490788,,,,,,,8281705310587574,,,,,,,,,2490510654012636,,,,,,,,8277432471603954,2135036253129688,2024-08-21
3898867316226841,4886516110617836,3620037102658507,5368568257446895,2013-09-23 03:57:56.000,,False,False,False,False,092 Orr Walks Suite 847,400 Mitchell Corner Suite 495,,,,Matthew,Rivera,Jones,1944-09-29 00:00:00.000,stanleygood@example.com,100002826406879.0,Laura,Ray,False,male,,ios,+221250708,DCA,DCA,,False,,,,,,,,1642004914724100,,,,,,,2586261921894386,,,,,,,,,2292136528590089,,,,,,,,4163456634924070,5803485720382726,2024-08-21
7517613714351717,3630978645160177,9117341249656097,1456101951588216,2013-09-24 03:47:45.000,,False,False,False,False,02500 Mcpherson Course Suite 867,598 Raymond Alley,Murfreesboro,TN,37129.0,Tony,Burgess,Jones,1964-11-19 00:00:00.000,amiller@example.com,,Anne,Gibson,False,male,False,android,+944564568,BNA,BNA,,False,,,,,,,,4734540820657176,,,,,,,1017605095545294,,,,,,,99.3.91.100,,3825766255410207,,,,,,,,4470153241199455,8352248744599529,2024-08-21
7922353724984560,2202550699638691,9912375821644867,9697929750238768,2013-09-24 04:46:24.000,,,False,False,False,3677 Grant Fork Apt. 998,5207 Steele Point,,,,Juan,Williams,Archer,,andersonjennifer@test.com,,Becky,Sandoval,False,,,blackberry,+280550537,DFW,DFW,,True,,,,,,,,1959915069798080,,,,,,,2128488613280749,,,,,,,,,6053451466075690,,,,,,,,5807278599930506,3425508489401241,2024-08-21
6301308717821176,3504855990040993,6433510539387120,4245830008802064,2013-09-24 23:27:53.000,,False,False,False,False,1266 Hayley Overpass,3798 Amy Summit Suite 160,,,,Michael,Morton,Simmons,1990-11-24 00:00:00.000,vmartinez@demo.com,1243620027.0,Nicholas,Munoz,False,female,,android,+311526345,LAX,LAX,,False,,,,,,,,1731958138181887,,,,,,,9068035998863274,,,,,,,,,9534011241975899,,,,,,,,8850031420256401,4989433752038721,2024-08-21
2788071839736505,4561594339444286,9322174142592946,8631668264507461,2013-09-26 22:42:46.000,,,False,False,False,26496 Fields Station,88139 Martinez Roads Suite 181,,,,Tina,Stanley,Skinner,,gphillips@mail.com,,Jennifer,Hopkins,False,,,android,+570116407,ABQ,ABQ,,False,,,,,,,,1338861510164328,,,,,,,3828711288232889,,,,,,,,,7731113979758415,,,,,,,,3970461391291661,8631400855259522,2024-08-21
1361779866975334,6183505393198047,5722595111967536,3313099965896211,2013-09-27 21:26:27.000,,,False,False,False,6287 Turner Springs,4086 Brown Isle Suite 788,,,,Adam,Roth,Lopez,,jorgesmith@example.com,,Emily,Paul,False,,,android,+878741056,OCX,OCX,,False,,,,,,,,5970270309564563,,,,,,,1409273695838125,,,,,,,,,5444378192984337,,,,,,,,9381675301385797,3943887921324982,2024-08-21
2322649341220205,1207143107753662,1272177799618868,8969233851059363,2013-09-30 21:01:18.000,,,False,False,False,0161 Marsh Square Suite 325,18527 Eric Falls,,,,Joy,Sanchez,Odom,,jessicawillis@example.com,,Matthew,Montgomery,False,,,android,+689013328,MEM,MEM,,False,,,,,,,,4045239105835177,,,,,,,3299850882966130,,,,,,,,,5469698652737574,,,,,,,,4377789777278317,2268241721010585,2024-08-21
2600123187703768,4854109164956818,5036001764220829,1411753119061060,2013-10-01 03:32:58.000,,,False,False,False,88643 Austin Common Apt. 663,1410 Morris Path,,,,Christopher,Richardson,Burton,,laguirre@demo.com,,Gina,Rosales,False,,,blackberry,+582816887,ABQ,ABQ,,False,,,,,,,,2586192819490551,,,,,,,7915798995562955,,,,,,,,,5472468782776951,,,,,,,,3828769300210040,8544360539230839,2024-08-21
9877891760689749,8972323904722164,8158149048839406,1888569379405465,2013-10-01 17:50:16.000,,False,False,False,False,388 Paul Cliff Suite 944,6515 Cherry Island Apt. 826,,,,Sheila,Watts,Green,,jamie29@demo.com,508797913.0,Jason,Douglas,False,,,ios,+262781074,STL,STL,,True,,,,,,,,9434899145205468,,,,,,,5126210323197558,,,,,,,,,2552382489474792,,,,,,,,7375352718903086,1083571601083351,2024-08-21
2448568765076903,4387397195935857,3173963984408478,5534875956500637,2013-10-02 07:17:42.000,,False,False,False,False,5512 Robinson Avenue,5026 Jacob Ridge Apt. 420,,,,Matthew,Bond,Stokes,,kellymueller@example.com,100001606264000.0,Michael,Clayton,False,,False,android,+471948129,IND,IND,,True,,,,,,,,2369566439570063,,,,,,,6153339091329381,,,,,,,174.241.97.51,,3240602623537380,,,,,,,,5767174516786611,2120562462569709,2024-08-21
9675767752274580,9678306340820981,4828129020102216,1046970388399112,2013-10-03 14:45:12.000,2015-03-13 02:06:55.000,True,False,False,True,46120 Ryan Row Apt. 098,5063 Wilkins Gardens Apt. 398,Greenville,SC,29607.0,Jennifer,Black,Erickson,1987-08-02 00:00:00.000,samantha14@mail.com,611814887.0,Lisa,Allen,False,male,False,ios,+541879852,GSP,OCX,,False,,,,,,,,9401156596835871,,,,,,,6527359542395933,,,,,,,173.58.108.188,,3122372663664810,,,,,,,,1059130213549099,5818254392637117,2024-08-21
1079511436041626,5171679339244339,8616579696532251,9107105904280009,2013-10-03 20:49:05.000,,,False,False,False,6425 Hayley Plain,188 Stacey Viaduct,,,,Michael,Grant,Fox,,eric77@example.com,,Ronald,Garcia,False,,,ios,+652467164,MEM,MEM,,False,,,,,,,,6642470019808626,,,,,,,8286745001477942,,,,,,,75.64.123.185,,5407980215168257,,,,,,,,4231484573743540,9567870368391961,2024-08-21
8908789890247875,2668946201120461,3257310306145599,1520047630801559,2013-10-04 00:49:31.000,,False,False,False,False,4851 Nunez Canyon Apt. 280,15606 Jordan Shoals Apt. 630,Charlotte,NC,28210.0,Dana,Dean,Fields,1965-08-10 00:00:00.000,jonesbarry@mail.com,545151552.0,Mary,Wilkinson,False,female,False,ios,+944439497,CLT,CLT,,False,,,,,,,,7001714339738393,,,,,,,6818814907557873,,,,,,,108.75.67.77,,3759204797705893,,,,,,,,8981579426224636,2184431599915698,2024-08-21
5788003412685337,6596390247523230,4139416798724911,9460016132302290,2013-10-04 07:16:55.000,,False,False,False,False,08142 Rivera Park Apt. 638,1715 Joshua Lock Suite 949,,,,Joyce,Garcia,Anthony,,timothy05@mail.com,641700229.0,Heather,Gardner,False,,True,android,+149488078,SFO,SFO,,True,,,,,,,,8069495204982122,,,,,,,8800983993311047,,,,,,,50.0.151.6,,6718677562442031,,,,,,,,6293434234660856,9197867296210896,2024-08-21
7228959854434106,9394160923032179,1968411461668780,4258864925465429,2013-10-04 21:53:03.000,,False,False,False,False,5994 Tanner Rest,39286 Billy Spur,torrance,CA,90503.0,Tracey,Smith,Robinson,1971-08-28 00:00:00.000,charleswall@test.com,,Sherry,Guzman,False,male,False,android,+835228453,LAX,LAX,,False,,,,,,,,6371087281507080,,,,,,,9242426230407489,,,,,,,172.248.241.204,,6953595528084987,,,,,,,,8555514506528260,1146698109844958,2024-08-21
4153296513514615,6675113051609676,2635609076115055,6552584578544631,2013-10-04 22:29:41.000,,,False,False,False,2862 Richard Corner,98725 Smith Camp,,,,Frances,Alexander,Hughes,,ngoodman@demo.com,,Kathryn,Bond,False,male,,ios,+579627557,OCX,OCX,,False,,,,,,,,7164435424817988,,,,,,,8210418148431763,,,,,,,172.251.252.132,,6932601598514440,,,,,,,,7107481768254118,7415000169347044,2024-08-21
5410872287936535,9015289961429834,6432081037244216,9023133277099066,2013-10-05 15:54:13.000,,False,False,False,False,55369 Reyes Lakes Suite 381,7231 Mark Forges,,,,Cody,Diaz,Hanna,1978-07-05 00:00:00.000,harpershawn@test.com,1435387237.0,Rebecca,Gibson,False,,False,ios,+686454978,PHI,PHI,,False,,,,,,,,1461524249076581,,,,,,,3145101600612360,,,,,,,172.56.3.182,,9143845055670430,,,,,,,,5180015859703654,6151976210125569,2024-08-21
6511298029829524,7971837836323071,1649059877705507,6566914279398564,2013-10-05 23:48:57.000,,False,False,False,False,70107 Martin Parkways Apt. 878,041 Bartlett Village,,,,Samantha,Armstrong,Nguyen,1988-10-31 00:00:00.000,alfred46@mail.com,100001122635175.0,Stacey,Swanson,False,male,False,ios,+596822786,ATL,ATL,,False,,,,,,,,8232150501655240,,,,,,,2155795616648063,,,,,,,74.190.141.235,,8281243249173446,,,,,,,,3124642105218436,7117317158938895,2024-08-21
1163751445773454,5261909394617912,7018153658480849,4539062187827520,2013-10-07 01:22:50.000,2021-08-19 19:26:00.055,True,False,True,False,716 Green Springs,19880 Butler Field Apt. 145,ANN ARBOR,MI,48104.0,Gabrielle,Meyers,Smith,1987-05-21 00:00:00.000,gwilliams@test.com,1312379.0,Sherri,Moody,False,female,False,ios,+224568724,DTW,DTW,,False,,,,,,,,3414137974264520,,,,,,,6784465336214654,,,,,,,198.228.220.254,,6732418651002453,,,,,,,,1707552749484802,8039470129989335,2024-08-21
